Molecular_Weight,Isoelectric_Point,Aromaticity,Instability_Index,Aliphatic_Index,Net_Charge_pH7,Hydrophobicity_GRAVY,Positive_Residues,Negative_Residues,Shannon_Entropy,AAC_Q,AAC_R,AAC_H,AAC_M,AAC_G,AAC_L,AAC_W,AAC_C,AAC_P,AAC_S,AAC_I,AAC_K,AAC_A,AAC_E,AAC_V,AAC_F,AAC_Y,AAC_D,AAC_T,AAC_N,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,GO_Essential_Score,TARGET
34465.8376,5.9552145,0.058823529,42.59195046,84.64396285,-6.473018515,-0.063157895,43,38,3.881803457,2.476780186,8.978328173,3.715170279,1.547987616,10.52631579,12.07430341,0.92879257,3.095975232,7.120743034,5.572755418,0.619195046,0.619195046,12.69349845,7.73993808,7.73993808,4.024767802,0.92879257,4.024767802,4.953560372,0.619195046,0.0,0.0,0.0,0.0,0.0,0.0,0
23858.2415,8.802851677,0.090909091,45.18995215,71.05263158,3.757862074,-0.543062201,35,28,4.075084239,3.827751196,3.349282297,1.435406699,4.784688995,2.870813397,10.04784689,0.956937799,1.435406699,4.306220096,9.56937799,4.306220096,11.96172249,8.133971292,7.177033493,2.392344498,5.263157895,2.870813397,6.220095694,5.263157895,3.827751196,0.0,0.0,0.0,0.0,0.0,2.0,1
20892.6935,4.639846611,0.039548023,53.90225989,96.49717514,-15.25884445,-0.656497175,24,37,3.831914214,9.604519774,7.344632768,1.129943503,6.214689266,2.824858757,15.81920904,0.564971751,0.564971751,2.259887006,3.389830508,4.519774011,5.084745763,7.344632768,16.38418079,3.389830508,0.564971751,2.824858757,4.519774011,2.259887006,3.389830508,40.0,0.0021946669592889,0.0001188676318245,0.2961317520205326,0.0178471470526359,0.0,1
35481.7483,5.837273598,0.070987654,53.82993827,71.91358025,-7.489153031,-0.37191358,37,33,4.137539591,6.790123457,4.320987654,3.703703704,2.160493827,9.259259259,7.407407407,3.703703704,3.086419753,8.641975309,8.641975309,4.012345679,3.395061728,6.790123457,7.407407407,7.098765432,2.469135802,0.925925926,2.777777778,5.24691358,2.160493827,0.0,0.0,0.0,0.0,0.0,0.0,0
42012.1887,5.106608391,0.115902965,45.60485175,83.01886792,-13.72393757,-0.238814016,39,44,4.200146039,5.660377358,3.773584906,2.425876011,2.156334232,7.008086253,10.51212938,3.234501348,1.886792453,5.39083558,7.277628032,4.043126685,4.312668464,5.929919137,6.738544474,7.008086253,4.312668464,4.043126685,5.121293801,6.199460916,2.964959569,0.0,0.0,0.0,0.0,0.0,0.0,1
57543.2407,6.740558815,0.07797271,38.49922027,87.40740741,-1.222844331,-0.231578947,73,60,4.176280589,5.263157895,5.068226121,2.923976608,2.729044834,6.432748538,9.746588694,1.364522417,2.144249513,3.118908382,8.771929825,6.237816764,6.237816764,5.847953216,6.237816764,6.627680312,4.288499025,2.144249513,5.458089669,6.432748538,2.923976608,10.0,0.0005486667398222,3.167188665093051e-05,0.2712948659059945,0.0017776346475616,2.0,1
100886.7287,8.718527031,0.065142857,49.4952,78.12571429,10.02479285,-0.828685714,173,148,4.067347066,5.714285714,6.4,1.828571429,2.057142857,4.114285714,9.942857143,0.914285714,0.685714286,3.771428571,6.057142857,4.0,11.54285714,6.514285714,9.714285714,5.942857143,3.428571429,2.171428571,7.2,4.457142857,3.542857143,1.0,5.48666739822232e-05,0.0,0.1890138294810384,8.434049815119577e-07,6.0,1
12837.3555,6.170179558,0.123893805,48.54424779,85.39823009,-0.510830189,-0.263716814,10,10,4.035086489,7.96460177,4.424778761,0.0,1.769911504,5.309734513,11.50442478,3.539823009,1.769911504,3.539823009,15.04424779,4.424778761,4.424778761,5.309734513,4.424778761,6.194690265,3.539823009,5.309734513,4.424778761,2.654867257,4.424778761,0.0,0.0,0.0,0.0,0.0,0.0,0
83672.2998,6.539348793,0.103174603,44.05597884,91.93121693,-4.698689248,-0.081349206,90,65,4.093190862,4.62962963,5.82010582,4.232804233,1.058201058,8.333333333,12.16931217,1.71957672,1.058201058,7.936507937,7.53968254,3.306878307,1.851851852,7.407407407,4.62962963,8.333333333,5.026455026,3.571428571,3.968253968,3.968253968,3.439153439,2.0,0.0001097333479644,2.3422346725290242e-08,0.236316849415842,0.0001852917160997,0.0,1
17962.7138,8.951644707,0.125,24.1219375,102.4375,2.834188861,0.278125,17,10,4.056491952,1.875,2.5,2.5,2.5,3.125,12.5,1.875,1.25,5.625,11.25,8.125,5.625,7.5,2.5,5.0,8.125,2.5,3.75,5.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0
36100.9794,9.238786888,0.103125,38.66009375,118.78125,13.16441491,0.5765625,36,14,4.074061793,2.1875,2.5,2.8125,5.0,4.375,15.0,0.9375,3.4375,3.75,7.8125,9.375,5.9375,4.6875,1.25,6.5625,4.6875,4.6875,3.125,7.1875,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0
28020.7952,8.858036613,0.054054054,63.17451737,73.08880309,4.993534933,-0.417760618,38,27,4.0384972,3.861003861,6.94980695,2.316602317,2.702702703,9.652509653,11.58301158,1.544401544,2.702702703,9.652509653,9.652509653,1.544401544,5.405405405,7.335907336,5.791505792,5.019305019,3.088803089,0.772200772,4.633204633,4.247104247,1.544401544,3.0,0.0001646000219466,4.113150568158728e-08,0.2467625996750612,0.0013152263455499,2.0,1
121785.5724,5.946631813,0.064981949,43.86146209,86.52527076,-14.27874118,-0.31732852,148,139,4.125989465,4.602888087,5.685920578,2.25631769,1.353790614,7.581227437,9.386281588,1.353790614,1.444043321,5.59566787,8.122743682,4.151624549,5.415162455,6.768953069,6.768953069,9.296028881,3.158844765,1.985559567,5.776173285,5.866425993,3.429602888,0.0,0.0,0.0,0.0,0.0,0.0,0
33232.3678,5.22869854,0.098305085,47.3379661,78.61016949,-10.91092808,-0.347457627,41,45,4.049178711,4.745762712,2.711864407,2.372881356,3.389830508,3.728813559,8.813559322,0.677966102,2.711864407,1.016949153,7.118644068,5.762711864,8.813559322,13.89830508,9.491525424,2.711864407,4.406779661,4.745762712,5.762711864,3.050847458,4.06779661,5.0,0.0002743333699111,3.145207201331956e-05,0.2772045810315711,0.001225734533606,2.0,1
44067.5371,4.763187218,0.04556962,41.28050633,102.6075949,-25.66590057,-0.305063291,50,67,4.049260983,4.556962025,3.291139241,2.278481013,1.265822785,6.835443038,12.40506329,1.265822785,1.518987342,3.037974684,5.569620253,7.341772152,7.088607595,4.303797468,10.12658228,7.341772152,1.772151899,1.518987342,6.835443038,7.341772152,4.303797468,0.0,0.0,0.0,0.0,0.0,2.0,0
50741.9168,5.806523705,0.142857143,40.65830769,101.1648352,-5.082848267,0.592527473,30,28,4.115032246,4.175824176,3.076923077,1.538461538,2.637362637,6.373626374,13.40659341,3.076923077,5.054945055,4.175824176,8.571428571,5.274725275,1.978021978,7.912087912,3.516483516,7.032967033,7.912087912,3.296703297,2.637362637,5.714285714,2.637362637,0.0,0.0,0.0,0.0,0.0,0.0,0
22016.7099,5.254162407,0.089552239,30.26567164,81.04477612,-4.341322184,-0.269154229,23,25,4.134398795,3.980099502,2.487562189,0.995024876,1.990049751,8.955223881,8.457711443,1.492537313,1.990049751,3.482587065,6.467661692,5.970149254,7.960199005,7.462686567,5.472636816,5.970149254,3.980099502,3.482587065,6.965174129,7.960199005,4.47761194,0.0,0.0,0.0,0.0,0.0,0.0,0
8893.1478,9.743767738,0.066666667,81.46266667,31.06666667,8.712894659,-1.325333333,21,9,3.964982611,5.333333333,16.0,4.0,4.0,8.0,2.666666667,1.333333333,8.0,8.0,5.333333333,0.0,8.0,1.333333333,6.666666667,6.666666667,2.666666667,2.666666667,5.333333333,2.666666667,1.333333333,0.0,0.0,0.0,0.0,0.0,2.0,0
72757.2004,4.746703911,0.083850932,51.88821429,79.68944099,-39.31359173,-0.473913043,80,107,4.14383639,4.192546584,4.347826087,2.01863354,2.173913043,4.037267081,9.937888199,1.086956522,1.708074534,6.98757764,8.074534161,5.279503106,6.055900621,6.832298137,9.00621118,4.658385093,4.658385093,2.639751553,7.608695652,5.124223602,3.571428571,4.0,0.0002194666959288,3.7093132529800256e-06,0.2305595269624458,0.0001313390678174,4.0,1
25878.1839,7.772868538,0.046413502,58.43333333,84.76793249,0.781425559,-0.47721519,30,26,3.972642312,5.063291139,6.329113924,1.265822785,1.687763713,6.751054852,14.34599156,0.843881857,0.843881857,10.97046414,10.54852321,2.109704641,5.063291139,5.907172996,6.329113924,5.063291139,2.53164557,1.265822785,4.641350211,4.641350211,3.797468354,0.0,0.0,0.0,0.0,0.0,2.0,0
83657.5641,9.248457146,0.08356546,42.88718663,53.10584958,51.34878264,-0.952089136,185,78,4.133052234,4.456824513,5.849582173,8.356545961,1.39275766,5.292479109,6.267409471,0.278551532,6.406685237,3.203342618,6.963788301,3.760445682,11.55988858,3.899721448,7.938718663,3.48189415,4.317548747,3.760445682,2.924791086,5.710306407,4.178272981,0.0,0.0,0.0,0.0,0.0,2.0,1
36762.6087,9.218092537,0.139751553,44.77083851,115.5590062,12.88580521,0.716770186,30,11,4.062312274,3.105590062,4.968944099,1.863354037,3.416149068,4.347826087,14.9068323,1.552795031,4.347826087,4.658385093,8.695652174,7.453416149,2.48447205,4.037267081,2.173913043,8.385093168,7.763975155,4.658385093,1.242236025,6.832298137,3.105590062,0.0,0.0,0.0,0.0,0.0,0.0,0
38016.8884,8.597906685,0.074183976,30.68605341,92.04747774,7.240162199,-0.133234421,51,34,4.160182204,5.341246291,5.044510386,2.96735905,3.264094955,6.824925816,13.05637982,1.18694362,5.044510386,2.077151335,7.418397626,6.231454006,7.121661721,5.637982196,5.341246291,3.857566766,3.857566766,2.37388724,4.747774481,4.747774481,3.857566766,2.0,0.0001097333479644,0.0001077524277186,0.2719203271543504,0.0011121994525883,0.0,1
74220.6346,8.820322609,0.066091954,60.75432471,60.4454023,6.819567712,-0.70862069,101,81,3.977297926,3.591954023,7.614942529,2.011494253,1.005747126,11.7816092,7.327586207,1.436781609,0.574712644,8.620689655,8.620689655,2.298850575,4.885057471,12.06896552,8.764367816,3.735632184,2.155172414,3.017241379,2.873563218,5.172413793,2.442528736,0.0,0.0,0.0,0.0,0.0,4.0,0
19519.9362,5.391087532,0.050561798,61.27303371,84.43820225,-4.236071337,-0.452247191,20,21,4.006583317,11.23595506,3.93258427,1.685393258,1.123595506,5.617977528,11.23595506,0.561797753,1.685393258,9.550561798,7.303370787,3.93258427,5.617977528,8.988764045,6.741573034,5.617977528,3.370786517,1.123595506,5.056179775,3.370786517,2.247191011,30.0,0.0016460002194666,0.0006307774577652,0.2930650505896426,0.0035495263399402,2.0,1
58985.9691,9.52670269,0.071833648,67.61362949,65.6899811,11.70509986,-0.648960302,78,54,4.042672199,4.347826087,9.073724008,2.457466919,3.969754253,6.616257089,9.829867675,0.945179584,0.378071834,8.884688091,12.09829868,1.890359168,3.213610586,7.372400756,7.183364839,4.347826087,3.213610586,3.024574669,3.024574669,4.347826087,3.780718336,0.0,0.0,0.0,0.0,0.0,2.0,0
384225.8041,6.29096241,0.068753657,47.76692218,74.18665886,-25.40324685,-0.642276185,515,464,4.101110146,4.505558806,3.21825629,2.428320655,1.316559391,3.569338795,8.221181978,0.585137507,2.223522528,4.359274429,11.14686951,5.471035693,9.420713868,5.090696314,8.572264482,5.412521943,3.97893505,2.311293154,5.002925688,6.43651258,6.729081334,12.0,0.0006584000877866,0.0002554759013084,0.2618715645242592,0.0004031539001984,4.0,1
91113.8522,5.313218117,0.060568603,60.47119901,72.6946848,-34.61916536,-0.674042027,115,120,4.146135303,5.562422744,5.686032138,3.955500618,2.719406675,4.326328801,9.394313968,0.988875155,1.236093943,7.292954265,9.765142151,3.955500618,4.57354759,5.933250927,8.03461063,5.067985167,2.966625464,2.101359703,6.798516687,5.933250927,3.708281829,10.0,0.0005486667398222,0.0001066570950979,0.267333031483442,0.0015313718468184,2.0,1
12517.9005,5.519202614,0.105263158,42.83421053,79.56140351,-2.351840608,-0.226315789,8,8,3.997400384,8.771929825,4.385964912,1.754385965,0.877192982,10.52631579,14.03508772,1.754385965,3.50877193,5.263157895,10.52631579,1.754385965,0.877192982,5.263157895,5.263157895,4.385964912,4.385964912,4.385964912,1.754385965,5.263157895,5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0
64617.4375,6.300454521,0.067010309,60.16513746,69.19243986,-5.741110009,-0.614089347,81,68,4.08946443,4.982817869,6.357388316,3.436426117,1.718213058,4.982817869,8.419243986,0.859106529,1.546391753,8.075601375,14.26116838,4.12371134,4.12371134,5.326460481,7.04467354,5.154639175,2.920962199,2.920962199,4.639175258,6.529209622,2.577319588,0.0,0.0,0.0,0.0,0.0,0.0,0
511870.9332,5.642827415,0.090726705,43.42709318,91.21489077,-85.0328841,-0.266272849,603,601,4.172562059,5.127061971,5.127061971,2.11769951,2.65269728,4.681230495,11.56932679,1.627284886,1.582701739,4.725813642,5.751226037,5.216228266,6.197057512,7.133303611,8.225590727,6.41997325,4.569772626,2.875613018,5.171645118,5.260811413,3.967900134,0.0,0.0,0.0,0.0,0.0,2.0,1
19014.8233,7.709663582,0.094674556,50.78230769,98.69822485,0.851726546,0.023668639,26,21,4.063483088,1.775147929,9.467455621,2.366863905,1.775147929,7.692307692,11.24260355,2.366863905,2.366863905,4.142011834,4.142011834,4.733727811,3.550295858,10.65088757,8.284023669,8.875739645,4.733727811,2.366863905,4.142011834,3.550295858,1.775147929,8.0,0.0004389333918577,3.503790805027e-05,0.2636512665575268,0.0008940732697645,9.0,1
35366.3542,6.513146019,0.11038961,47.2812013,81.33116883,-2.919895648,-0.46525974,43,29,4.184167671,5.844155844,4.87012987,5.844155844,2.272727273,6.168831169,10.06493506,1.623376623,0.649350649,4.545454545,6.493506494,4.545454545,3.246753247,5.519480519,5.194805195,6.493506494,3.246753247,6.168831169,4.220779221,6.818181818,6.168831169,0.0,0.0,0.0,0.0,0.0,2.0,0
20893.8203,4.247771263,0.057591623,36.33193717,72.09424084,-24.20368309,-0.469633508,20,41,4.006100685,5.235602094,4.712041885,1.570680628,2.617801047,7.329842932,6.806282723,1.570680628,2.094240838,3.141361257,3.141361257,2.617801047,4.188481675,12.56544503,11.51832461,7.853403141,3.664921466,0.523560209,9.947643979,6.806282723,2.094240838,31.0,0.0017008668934489,0.0004346573005407,0.2872121792452525,0.0073036320609215,2.0,1
10536.9771,8.80910511,0.049019608,60.57058824,76.66666667,2.978998611,-0.059803922,13,4,3.71381353,2.941176471,6.862745098,5.882352941,1.960784314,14.70588235,12.74509804,3.921568627,4.901960784,10.78431373,5.882352941,0.0,0.0,12.74509804,0.980392157,4.901960784,0.0,0.980392157,2.941176471,5.882352941,0.980392157,0.0,0.0,0.0,0.0,0.0,2.0,0
116036.4972,5.448494911,0.09351145,37.26680344,86.05916031,-18.24398609,-0.220515267,118,122,4.165834671,5.057251908,4.961832061,1.43129771,2.003816794,8.015267176,9.63740458,0.954198473,1.812977099,5.34351145,6.965648855,5.438931298,4.866412214,7.061068702,4.961832061,6.965648855,4.866412214,3.530534351,6.679389313,4.675572519,4.770992366,9.0,0.00049380006584,0.0002578057398959,0.2537862842239882,0.0004939968279208,2.0,1
209523.5387,6.028025246,0.039895013,67.04163255,66.28346457,-27.3776784,-0.867401575,319,296,3.999816691,4.566929134,8.398950131,2.887139108,1.627296588,8.398950131,10.34120735,0.997375328,1.154855643,8.503937008,9.133858268,1.784776903,5.459317585,8.031496063,10.49868766,3.779527559,1.994750656,0.997375328,5.039370079,4.146981627,2.257217848,0.0,0.0,0.0,0.0,0.0,2.0,0
35970.0422,7.492993355,0.100609756,42.00213415,95.39634146,1.005481607,0.129573171,34,26,4.156942503,4.268292683,3.963414634,2.134146341,0.609756098,8.231707317,9.146341463,3.353658537,3.963414634,5.792682927,8.231707317,7.317073171,4.268292683,7.317073171,3.353658537,8.231707317,3.658536585,3.048780488,4.573170732,5.792682927,2.743902439,1.0,5.48666739822232e-05,0.0,0.2228131150540553,7.860886346369371e-05,0.0,1
50473.429,8.411721992,0.054347826,53.22,75.67391304,4.326789795,-0.579130435,70,46,4.0853263,5.0,5.869565217,4.565217391,2.391304348,8.043478261,11.73913043,0.434782609,1.304347826,8.695652174,10.2173913,2.173913043,4.782608696,5.652173913,5.0,5.434782609,2.173913043,2.826086957,5.0,4.565217391,4.130434783,6.0,0.0003292000438933,3.002152852089431e-07,0.2624464446052763,0.0019333553958838,4.0,1
49254.9619,9.651449013,0.047413793,75.38232759,55.73275862,14.13640458,-0.718534483,72,30,3.787388437,4.094827586,4.310344828,6.465517241,2.586206897,9.267241379,5.172413793,0.646551724,0.431034483,25.21551724,4.310344828,2.155172414,4.74137931,8.405172414,4.74137931,6.465517241,2.370689655,1.724137931,1.724137931,2.801724138,2.370689655,55.0,0.0030176670690222,0.000978234901552,0.2877294414299504,0.0038256259857994,4.0,1
44592.1274,8.143340111,0.058968059,45.54471744,70.39312039,3.856590766,-0.386732187,48,38,4.136599879,4.668304668,6.142506143,1.474201474,1.71990172,7.125307125,8.353808354,2.211302211,5.651105651,6.633906634,11.05651106,3.685503686,4.176904177,4.914004914,5.896805897,6.388206388,2.457002457,1.228501229,3.43980344,7.616707617,5.15970516,0.0,0.0,0.0,0.0,0.0,0.0,0
141476.7717,9.055116463,0.090625,33.32641406,98.8359375,18.24039448,0.033515625,167,131,4.09668253,4.140625,4.921875,1.484375,2.5,7.734375,9.296875,0.859375,0.546875,2.265625,6.875,8.125,6.640625,9.140625,5.859375,7.5,5.46875,2.734375,4.375,5.390625,4.140625,2.0,0.0001097333479644,9.635915439637358e-07,0.2286814249197583,4.147590552767084e-05,2.0,1
12595.6692,10.01814518,0.047169811,59.77735849,104.8113208,5.670142895,-0.349056604,18,10,3.991109455,7.547169811,10.37735849,1.886792453,5.660377358,1.886792453,16.03773585,2.830188679,1.886792453,1.886792453,7.547169811,6.603773585,4.716981132,2.830188679,5.660377358,4.716981132,0.943396226,0.943396226,3.773584906,6.603773585,5.660377358,0.0,0.0,0.0,0.0,0.0,0.0,0
42792.6588,6.469948387,0.096514745,58.74616622,59.08847185,-1.815468402,-0.730294906,51,45,4.184220619,4.557640751,6.434316354,2.144772118,3.753351206,4.289544236,8.042895442,1.340482574,1.876675603,6.970509383,8.579088472,3.217158177,5.09383378,4.289544236,6.166219839,3.753351206,4.557640751,3.753351206,5.898123324,9.651474531,5.63002681,25.0,0.0013716668495555,0.0001072638245318,0.2909303516812653,0.0079035409510501,2.0,1
49901.4215,8.394637871,0.119047619,40.7452381,80.71428571,4.701844193,-0.646666667,79,61,4.174236706,4.523809524,5.714285714,3.333333333,1.666666667,3.333333333,8.80952381,1.904761905,1.904761905,3.80952381,7.142857143,6.666666667,9.761904762,3.095238095,7.619047619,5.952380952,5.0,5.0,6.904761905,3.333333333,4.523809524,2.0,0.0001097333479644,5.762708124756033e-06,0.2727263233442769,0.0011273107632308,0.0,1
152929.2403,5.675964546,0.084057971,38.25261594,79.82608696,-33.53535903,-0.395507246,176,168,4.175188366,2.971014493,4.855072464,3.260869565,2.028985507,7.898550725,8.985507246,1.086956522,1.376811594,5.652173913,7.971014493,4.927536232,4.637681159,6.231884058,6.811594203,6.666666667,3.47826087,3.84057971,5.362318841,6.304347826,5.652173913,0.0,0.0,0.0,0.0,0.0,0.0,0
86253.7065,9.157169914,0.124664879,52.25485255,81.03217158,20.68887815,-0.371179625,117,72,4.218395102,4.691689008,6.032171582,3.485254692,2.010723861,4.691689008,9.919571046,2.278820375,1.742627346,5.361930295,8.310991957,4.959785523,6.166219839,5.898123324,4.155495979,5.898123324,5.361930295,4.825737265,5.495978552,4.557640751,4.155495979,1.0,5.48666739822232e-05,0.0,5.48666739822232e-05,3.2562770485477633e-31,0.0,1
9127.4709,9.608448601,0.0875,56.27125,92.5,4.492319117,-0.37125,12,7,4.025918528,6.25,7.5,0.0,3.75,8.75,10.0,0.0,1.25,2.5,5.0,6.25,7.5,3.75,3.75,8.75,2.5,6.25,5.0,3.75,7.5,11.0,0.0006035334138044,1.630110159416092e-05,0.2643134777731431,0.0010065744259199,6.0,1
39074.565,9.20519886,0.111764706,32.26617647,85.67647059,9.607054493,-0.227647059,55,33,4.207423041,2.352941176,6.176470588,3.823529412,2.352941176,5.588235294,9.411764706,2.352941176,1.764705882,4.411764706,5.882352941,5.588235294,6.176470588,5.0,4.705882353,7.647058824,5.882352941,2.941176471,5.0,7.647058824,5.294117647,0.0,0.0,0.0,0.0,0.0,0.0,1
36159.6963,10.11710415,0.141955836,35.17006309,118.3280757,20.06404153,0.668138801,40,13,3.976060885,0.94637224,4.416403785,2.208201893,2.839116719,4.731861199,12.93375394,2.839116719,1.577287066,1.261829653,11.67192429,10.09463722,5.993690852,4.731861199,2.523659306,8.201892744,9.463722397,1.892744479,1.577287066,5.362776025,4.731861199,0.0,0.0,0.0,0.0,0.0,0.0,0
68724.7775,8.213094902,0.0656,52.28672,80.528,5.09309516,-0.33136,92,69,4.101263243,4.64,7.2,3.04,1.12,7.04,9.76,0.8,2.88,8.64,5.44,2.56,4.48,9.28,7.36,8.0,3.84,1.92,3.68,5.6,2.72,8.0,0.0004389333918577,7.818879201448475e-05,0.2834003454815841,0.0052140132124731,4.0,1
10304.7079,8.036902809,0.136363636,52.55681818,85.34090909,0.856166743,-0.176136364,13,8,4.036073983,3.409090909,10.22727273,4.545454545,3.409090909,7.954545455,13.63636364,4.545454545,1.136363636,4.545454545,7.954545455,3.409090909,0.0,5.681818182,6.818181818,4.545454545,6.818181818,2.272727273,2.272727273,3.409090909,3.409090909,0.0,0.0,0.0,0.0,0.0,0.0,0
139358.2801,5.707851219,0.05295472,56.3052264,54.2056792,-29.11086056,-0.533461243,158,150,4.065102963,4.988488104,6.44666155,2.993092863,0.767459708,11.35840368,6.369915579,0.690713738,9.669992325,10.28396009,6.983883346,2.302379125,2.686108979,6.139677667,6.139677667,4.911742134,2.225633154,2.379125096,5.372217959,3.990790483,3.300076746,0.0,0.0,0.0,0.0,0.0,0.0,1
12923.7558,4.327573204,0.051282051,68.18290598,17.60683761,-15.31183056,-1.518803419,12,25,3.780987683,10.25641026,5.128205128,1.709401709,3.418803419,10.25641026,0.0,1.709401709,3.418803419,15.38461538,5.128205128,0.854700855,3.418803419,6.837606838,16.23931624,2.564102564,0.854700855,2.564102564,5.128205128,4.273504274,0.854700855,0.0,0.0,0.0,0.0,0.0,0.0,0
42147.6034,6.291473961,0.096774194,40.65752688,84.08602151,-3.531749463,-0.380645161,60,53,4.097140024,2.956989247,3.494623656,2.956989247,1.344086022,6.182795699,11.02150538,0.806451613,1.612903226,3.76344086,8.602150538,4.838709677,9.677419355,4.301075269,8.602150538,6.182795699,6.451612903,2.419354839,5.64516129,5.107526882,4.032258065,0.0,0.0,0.0,0.0,0.0,4.0,0
10135.2574,5.891270638,0.11627907,38.80813953,57.90697674,-3.068329322,-0.840697674,14,12,4.243824433,4.651162791,4.651162791,5.813953488,4.651162791,4.651162791,8.139534884,2.325581395,2.325581395,4.651162791,5.813953488,3.488372093,5.813953488,5.813953488,8.139534884,2.325581395,3.488372093,5.813953488,5.813953488,5.813953488,5.813953488,4.0,0.0002194666959288,1.13665521569326e-06,0.2373990412100789,0.000354751371652,4.0,1
34925.7722,8.796791649,0.111464968,40.76057325,128.343949,6.629201964,0.946496815,34,14,4.014952519,1.592356688,3.821656051,4.458598726,4.458598726,3.821656051,14.96815287,0.636942675,3.184713376,4.458598726,5.414012739,9.23566879,2.547770701,11.78343949,2.229299363,7.643312102,6.687898089,3.821656051,2.229299363,4.777070064,2.229299363,0.0,0.0,0.0,0.0,0.0,0.0,0
10741.0706,5.727062798,0.071428571,45.99795918,146.3265306,-2.265090037,1.287755102,4,3,3.692915269,1.020408163,1.020408163,3.06122449,10.20408163,4.081632653,23.46938776,0.0,3.06122449,2.040816327,8.163265306,7.142857143,0.0,9.183673469,2.040816327,6.12244898,3.06122449,4.081632653,1.020408163,5.102040816,6.12244898,0.0,0.0,0.0,0.0,0.0,2.0,0
8696.7957,10.94371777,0.076923077,65.56666667,40.0,8.582338548,-1.001282051,16,6,3.945443733,2.564102564,11.53846154,1.282051282,2.564102564,7.692307692,3.846153846,2.564102564,1.282051282,12.82051282,10.25641026,0.0,7.692307692,6.41025641,3.846153846,6.41025641,3.846153846,1.282051282,3.846153846,7.692307692,2.564102564,0.0,0.0,0.0,0.0,0.0,0.0,0
65561.9751,5.956010246,0.089655172,40.46122414,87.53448276,-7.467364681,-0.174655172,71,66,4.20086834,5.517241379,4.137931034,2.24137931,3.965517241,6.034482759,11.03448276,0.689655172,3.103448276,5.0,6.379310345,4.827586207,5.862068966,5.172413793,5.862068966,7.068965517,4.827586207,3.448275862,5.517241379,4.310344828,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66120.4669,5.076029015,0.037865749,57.05197935,75.50774527,-25.61695005,-0.904819277,99,116,3.981096362,4.647160069,4.475043029,1.549053356,2.409638554,3.614457831,9.638554217,0.516351119,1.549053356,3.442340792,11.35972461,5.679862306,11.01549053,3.786574871,13.08089501,4.13080895,2.065404475,1.204819277,6.884681583,4.475043029,4.475043029,0.0,0.0,0.0,0.0,0.0,0.0,0
22971.622,6.109077644,0.09,28.586,70.7,-4.542230218,-0.6035,32,26,4.224975031,4.0,4.5,5.5,3.5,5.5,8.5,1.5,2.0,3.5,6.5,4.5,6.0,5.5,8.0,5.0,4.5,3.0,5.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0
174383.0282,8.822192192,0.077726976,40.29177662,75.61724363,21.70249932,-0.695297191,270,226,4.123536765,3.657740039,4.37622469,1.567602874,2.54735467,5.486610059,8.033964729,1.175702155,0.849118223,4.833442195,6.858262573,5.486610059,11.69170477,4.702808622,8.033964729,6.270411496,3.788373612,2.808621816,6.727629001,5.943827564,5.160026127,5.0,0.0002743333699111,0.000125574969284,0.2468145839874514,0.0001717650460612,8.0,1
23306.437,9.809718895,0.067961165,63.20927184,65.77669903,18.19285096,-0.651456311,40,13,4.168615877,4.854368932,8.252427184,4.368932039,1.941747573,5.339805825,7.766990291,1.45631068,4.854368932,5.825242718,11.16504854,3.883495146,6.796116505,4.854368932,3.883495146,5.339805825,1.941747573,3.398058252,2.427184466,6.796116505,4.854368932,0.0,0.0,0.0,0.0,0.0,0.0,0
38798.342,11.74086933,0.046831956,78.66225895,51.184573,36.98016299,-0.878236915,64,21,3.741308804,4.683195592,14.87603306,1.652892562,0.826446281,13.2231405,7.713498623,2.203856749,2.203856749,14.60055096,8.815426997,0.275482094,1.101928375,9.641873278,3.581267218,3.581267218,1.101928375,1.377410468,2.203856749,4.958677686,1.377410468,0.0,0.0,0.0,0.0,0.0,0.0,0
42932.785,8.763203621,0.082474227,37.39770619,79.48453608,8.20709542,-0.284793814,60,43,4.158690138,2.835051546,7.216494845,2.319587629,3.092783505,9.536082474,8.24742268,0.515463918,3.350515464,3.350515464,6.18556701,5.412371134,5.927835052,9.020618557,6.701030928,5.927835052,3.092783505,4.639175258,4.381443299,4.639175258,3.608247423,1.0,5.48666739822232e-05,0.0,0.2572222537931927,0.0009556086742928,4.0,1
111615.0409,6.801717567,0.082164329,50.6959018,70.4509018,-1.842151657,-0.555210421,143,114,4.126055846,5.210420842,3.507014028,3.306613226,0.901803607,4.108216433,8.71743487,0.901803607,3.406813627,5.511022044,13.22645291,5.01002004,7.51503006,4.709418838,5.210420842,4.208416834,5.01002004,2.304609218,6.21242485,5.611222445,5.410821643,0.0,0.0,0.0,0.0,0.0,2.0,0
