Protein,Gene Names,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_Hydrophobicity,PCP_Charge,SER_Entropy,Aromaticity,Protein_Length,Loc_Nucleus,Loc_Cytoplasm,Loc_Membrane,Loc_Mitochondria,Loc_Secreted,Label
Q8N801,STPG4 C2orf61,5.48666739822232e-05,0.0,0.2239117654570052,0.0001100304517012,4.838709677419355,1.2096774193548387,3.6290322580645165,3.6290322580645165,5.64516129032258,4.838709677419355,1.6129032258064515,3.225806451612903,6.854838709677419,8.064516129032258,1.6129032258064515,4.838709677419355,12.096774193548388,5.241935483870968,4.838709677419355,9.274193548387096,8.064516129032258,5.64516129032258,1.2096774193548387,3.6290322580645165,-0.5504032258064516,0.04596774193548387,4.101372765283451,10.483870967741936,248.0,0,1,0,0,0,0
P21589,NT5E NT5 NTE,0.0001646000219466,4.297348400394233e-07,0.1997923946255557,9.537506194623603e-06,6.2717770034843205,1.7421602787456445,5.574912891986063,5.052264808362369,4.181184668989547,8.710801393728223,2.6132404181184667,6.2717770034843205,6.097560975609756,10.104529616724738,2.0905923344947737,5.400696864111499,4.70383275261324,2.961672473867596,4.006968641114982,6.620209059233449,4.529616724738676,8.362369337979095,1.2195121951219512,3.484320557491289,-0.08675958188153313,-0.002613240418118467,4.163565955053767,8.885017421602788,574.0,0,0,1,0,0,0
Q9BPX3,NCAPG CAPG NYMEL3,0.0001646000219466,5.0826109957868485e-05,0.2043148652970273,1.2236743761369558e-05,7.684729064039408,1.87192118226601,5.123152709359606,9.458128078817735,3.152709359605911,3.3497536945812803,1.7733990147783252,6.798029556650246,7.192118226600986,13.497536945812808,1.9704433497536946,4.532019704433497,3.4482758620689653,4.630541871921182,4.926108374384237,6.206896551724138,5.320197044334975,6.896551724137931,0.2955665024630542,1.87192118226601,-0.1531034482758621,-0.022857142857142857,4.057694447267275,5.320197044334975,1015.0,1,0,0,0,0,1
Q9NR30,DDX21,0.0007132667617689,0.0002515089309381,0.2836839791386222,0.0016698911455094,6.385696040868455,1.1494252873563218,4.342273307790549,9.578544061302683,3.7037037037037033,7.918263090676884,2.0434227330779056,5.874840357598978,11.621966794380588,6.002554278416347,1.532567049808429,2.937420178799489,4.853128991060025,5.61941251596424,5.491698595146871,7.662835249042145,5.108556832694764,6.002554278416347,0.6385696040868455,1.532567049808429,-0.7634738186462324,0.03397190293742018,4.076124878536691,5.874840357598978,783.0,1,0,0,0,0,1
P17540,CKMT2,0.0003292000438933,1.6247749077324305e-06,0.2431470429549996,0.0004306608653829,5.4892601431980905,2.1479713603818613,6.682577565632458,6.443914081145586,3.579952267303103,7.637231503579953,2.1479713603818613,5.4892601431980905,5.966587112171838,9.785202863961814,2.386634844868735,4.05727923627685,5.250596658711217,3.341288782816229,8.1145584725537,4.534606205250596,5.727923627684964,6.921241050119331,1.1933174224343674,3.1026252983293556,-0.4193317422434368,0.011694510739856803,4.173988593456817,7.875894988066825,419.0,0,0,0,1,0,0
P21912,SDHB SDH SDH1,0.0002194666959288,3.412358036840657e-06,0.2318308663499572,0.0001567554119812,8.928571428571429,5.0,5.714285714285714,5.0,1.7857142857142856,5.357142857142857,1.0714285714285714,5.714285714285714,8.928571428571429,8.928571428571429,3.571428571428571,3.9285714285714284,5.0,3.571428571428571,6.071428571428571,5.714285714285714,5.714285714285714,3.571428571428571,1.4285714285714286,5.0,-0.4082142857142857,0.04392857142857143,4.173327889330876,8.214285714285714,280.0,0,0,0,1,0,0
P25786,PSMA1 HC2 NU PROS30 PSC2,0.0087238011631734,0.0033965411968198,0.3317966020401486,0.0496184484750013,8.745247148288973,1.9011406844106464,6.4638783269961975,6.844106463878327,3.4220532319391634,6.083650190114068,3.4220532319391634,5.323193916349809,4.562737642585551,9.125475285171103,3.041825095057034,3.041825095057034,5.323193916349809,5.7034220532319395,7.224334600760455,6.083650190114068,4.562737642585551,5.7034220532319395,0.38022813688212925,3.041825095057034,-0.43307984790874526,-0.011787072243346006,4.16873947487086,6.844106463878327,263.0,0,1,0,0,0,1
P22830,FECH,0.0002194666959288,0.0002157779510413,0.2099308210631384,1.0061442284197851e-05,7.092198581560284,2.3640661938534278,3.546099290780142,6.382978723404255,2.8368794326241136,5.673758865248227,2.8368794326241136,5.200945626477541,5.673758865248227,10.874704491725769,2.6004728132387704,3.309692671394799,6.619385342789598,5.4373522458628845,6.382978723404255,7.092198581560284,5.4373522458628845,5.4373522458628845,1.8912529550827424,3.309692671394799,-0.34515366430260047,0.02411347517730496,4.193308073486199,8.037825059101655,423.0,0,0,0,1,0,1
Q9HBL8,NMRAL1 HSCARG,0.0001097333479644,1.568624848842572e-05,0.2452508313724899,0.0002561623873126,7.6923076923076925,1.0033444816053512,6.354515050167224,6.354515050167224,3.678929765886288,8.361204013377927,2.341137123745819,2.0066889632107023,7.023411371237458,13.377926421404682,2.6755852842809364,3.0100334448160537,4.3478260869565215,4.013377926421405,5.68561872909699,4.013377926421405,5.351170568561873,8.361204013377927,0.6688963210702341,3.678929765886288,-0.2545150501672241,0.0023411371237458192,4.073645748107654,8.02675585284281,299.0,0,1,0,0,0,0
A1E959,ODAM APIN,0.0006035334138044,9.93466274104278e-05,0.2755658861551496,0.0030060308757302,6.810035842293908,0.0,2.5089605734767026,5.376344086021505,5.017921146953405,6.451612903225806,0.7168458781362007,5.376344086021505,2.1505376344086025,11.11111111111111,2.867383512544803,3.225806451612903,11.827956989247312,14.695340501792115,1.7921146953405016,7.526881720430108,5.376344086021505,3.584229390681003,0.7168458781362007,2.867383512544803,-0.3150537634408602,-0.03870967741935484,3.904245992774999,8.60215053763441,279.0,0,0,0,0,1,0
Q9HAV4,XPO5 KIAA1291 RANBP21,5.48666739822232e-05,0.0,0.2383165472004897,0.0002398362929909,6.64451827242525,3.0730897009966776,4.983388704318937,7.142857142857142,4.900332225913622,4.235880398671096,1.8272425249169437,3.9867109634551494,5.3156146179401995,13.704318936877078,3.820598006644518,3.9036544850498336,4.568106312292359,5.232558139534884,4.817275747508306,6.4784053156146175,5.48172757475083,6.7275747508305646,1.0797342192691028,2.0764119601328903,-0.05473421926910302,-0.018106312292358807,4.150603132307681,8.056478405315614,1204.0,1,0,0,0,0,1
Q8NAE3,LINC01555 C1orf180,0.0,0.0,0.0,0.0,8.94308943089431,6.504065040650407,3.2520325203252036,3.2520325203252036,3.2520325203252036,8.94308943089431,5.691056910569105,0.8130081300813009,1.6260162601626018,13.008130081300814,3.2520325203252036,1.6260162601626018,6.504065040650407,7.317073170731707,2.4390243902439024,8.94308943089431,4.878048780487805,7.317073170731707,2.4390243902439024,0.0,0.1512195121951219,-0.018699186991869916,3.984051676851032,5.691056910569105,123.0,0,0,0,0,0,0
P86481,PRR20B,0.0,0.0,0.0,0.0,10.407239819004525,1.3574660633484164,4.072398190045249,7.239819004524888,2.262443438914027,13.122171945701359,1.809954751131222,2.7149321266968327,1.3574660633484164,4.524886877828054,1.3574660633484164,0.4524886877828055,17.194570135746606,7.6923076923076925,8.597285067873303,4.072398190045249,3.619909502262444,5.88235294117647,0.4524886877828055,1.809954751131222,-0.7402714932126696,-0.011764705882352943,3.8136499091132663,4.524886877828054,221.0,0,0,0,0,0,0
Q96AZ6,ISG20 HEM45,0.0,0.0,0.0,0.0,7.18232044198895,1.6574585635359116,6.077348066298343,6.077348066298343,1.6574585635359116,7.18232044198895,4.41988950276243,3.867403314917127,3.867403314917127,12.70718232044199,3.314917127071823,1.1049723756906076,2.7624309392265194,3.314917127071823,10.497237569060774,7.734806629834254,4.41988950276243,8.83977900552486,0.5524861878453038,2.7624309392265194,-0.24309392265193375,0.02651933701657459,4.033403788708092,4.972375690607735,181.0,1,0,0,0,0,0
O95478,NSA2 TINP1 HUSSY-29,0.0,0.0,0.0,0.0,5.384615384615385,1.153846153846154,1.9230769230769231,7.307692307692308,1.9230769230769231,6.923076923076923,3.076923076923077,4.615384615384616,16.923076923076923,7.307692307692308,2.6923076923076925,3.8461538461538463,5.0,3.8461538461538463,7.307692307692308,2.6923076923076925,5.769230769230769,7.6923076923076925,1.153846153846154,3.4615384615384617,-0.8653846153846154,0.15307692307692308,4.030538669296948,6.538461538461539,260.0,1,0,0,0,0,1
P03971,AMH MIF,0.0,0.0,0.0,0.0,13.214285714285715,2.142857142857143,4.464285714285714,5.357142857142857,1.607142857142857,9.107142857142856,1.25,0.7142857142857143,0.5357142857142857,16.964285714285715,0.7142857142857143,1.4285714285714286,11.785714285714285,3.214285714285714,9.285714285714286,5.535714285714286,4.821428571428572,5.357142857142857,1.4285714285714286,1.0714285714285714,-0.06303571428571432,0.0012499999999999979,3.752000941624789,4.107142857142857,560.0,0,0,0,0,1,0
Q969X1,TMBIM1 LFG3 RECS1 PP1201 PSEC0158,0.00049380006584,0.00021742761555,0.2323242930524365,0.0001326735777523,6.109324758842444,1.929260450160772,3.215434083601286,1.929260450160772,6.109324758842444,8.360128617363344,1.929260450160772,8.681672025723474,1.607717041800643,7.717041800643088,3.215434083601286,2.2508038585209005,9.32475884244373,3.536977491961415,3.858520900321544,5.144694533762058,7.395498392282958,9.003215434083602,0.964630225080386,7.717041800643088,0.38713826366559484,0.005144694533762057,4.082444887183422,14.790996784565916,311.0,0,0,1,0,0,0
Q9UKX7,NUP50 NPAP60L PRO1146,0.0005486667398222,0.0001345561262178,0.2520572964581984,0.0004081858735412,7.478632478632479,1.4957264957264957,5.3418803418803416,7.478632478632479,4.487179487179487,8.547008547008547,1.282051282051282,2.564102564102564,10.256410256410255,7.6923076923076925,1.282051282051282,6.837606837606838,6.196581196581197,2.7777777777777777,2.3504273504273505,9.82905982905983,6.41025641025641,6.196581196581197,0.4273504273504274,1.0683760683760684,-0.6166666666666667,-0.0008547008547008574,4.017863308595857,5.982905982905983,468.0,1,0,0,0,0,1
Q13103,SPP2 SPP24,0.0,0.0,0.0,0.0,4.739336492890995,2.3696682464454977,5.213270142180095,5.687203791469194,4.739336492890995,4.265402843601896,1.8957345971563981,4.265402843601896,3.3175355450236967,7.109004739336493,5.687203791469194,4.739336492890995,3.3175355450236967,2.843601895734597,9.004739336492891,14.218009478672986,3.7914691943127963,6.6350710900473935,1.4218009478672986,4.739336492890995,-0.40094786729857823,0.016113744075829387,4.133281359322702,10.90047393364929,211.0,0,0,0,0,1,0
Q06609,RAD51 RAD51A RECA,0.0012070668276089,0.0005015668204753,0.2583187150702392,0.000335770289846,12.389380530973451,1.4749262536873156,5.3097345132743365,7.964601769911504,3.5398230088495577,8.259587020648967,1.7699115044247788,6.489675516224189,5.014749262536873,8.55457227138643,3.5398230088495577,2.6548672566371683,2.949852507374631,4.424778761061947,5.899705014749262,4.71976401179941,6.784660766961652,5.3097345132743365,0.0,2.949852507374631,-0.16755162241887908,-0.02182890855457227,4.071015819529797,6.489675516224189,339.0,1,0,0,0,0,1
Q96Q06,PLIN4 KIAA1881,0.0,0.0,0.0,0.0,11.670313639679067,1.0940919037199124,4.814004376367615,2.5528811086797956,1.0940919037199124,13.858497447118893,0.87527352297593,1.2399708242159009,6.783369803063458,6.929248723559446,1.8234865061998542,2.7716994894237783,2.62582056892779,4.814004376367615,1.8234865061998542,6.199854121079504,16.411378555798688,11.889132020423048,0.437636761487965,0.29175784099197666,-0.04646243617797227,0.01327498176513494,3.717044952564822,1.8234865061998542,1371.0,0,0,1,0,0,0
A6NJG6,ARGFX,0.0,0.0,0.0,0.0,6.349206349206349,0.9523809523809524,4.444444444444445,4.761904761904762,5.396825396825397,2.5396825396825395,0.9523809523809524,3.1746031746031744,4.1269841269841265,8.88888888888889,2.2222222222222223,5.079365079365079,8.88888888888889,7.6190476190476195,5.079365079365079,13.65079365079365,6.666666666666667,3.8095238095238098,1.5873015873015872,3.8095238095238098,-0.5866666666666667,0.0009523809523809513,4.0681420461326825,10.793650793650794,315.0,1,0,0,0,0,1
Q9Y6M9,NDUFB9 LYRM3 UQOR22,0.0002194666959288,1.4972559087654614e-05,0.2755529238386646,0.0014090512828196,6.70391061452514,2.2346368715083798,4.4692737430167595,11.1731843575419,3.35195530726257,3.35195530726257,2.793296089385475,1.1173184357541899,7.82122905027933,8.938547486033519,2.793296089385475,0.5586592178770949,9.497206703910614,5.027932960893855,9.497206703910614,3.35195530726257,3.35195530726257,2.793296089385475,4.4692737430167595,6.70391061452514,-1.077094972067039,0.01955307262569832,4.063973800281173,14.52513966480447,179.0,0,0,0,1,0,1
Q9UNQ2,DIMT1 DIMT1L HUSSY-05,0.0,0.0,0.0,0.0,6.070287539936102,1.5974440894568689,4.792332268370607,4.15335463258786,5.7507987220447285,5.7507987220447285,2.5559105431309903,7.348242811501597,7.987220447284344,10.86261980830671,1.9169329073482428,4.472843450479233,6.3897763578274756,4.15335463258786,7.348242811501597,5.7507987220447285,3.8338658146964857,7.987220447284344,0.3194888178913738,0.9584664536741214,-0.1268370607028754,0.06645367412140575,4.096449695798067,7.0287539936102235,313.0,1,0,0,0,0,1
P04843,RPN1,0.00049380006584,0.0001764077084027,0.2624856437994162,0.0012769470538326,6.589785831960461,0.3294892915980231,5.436573311367381,7.742998352553541,3.789126853377265,4.942339373970346,2.9654036243822075,5.930807248764415,6.589785831960461,11.037891268533773,1.3179571663920924,3.2948929159802307,4.612850082372323,3.2948929159802307,4.7775947281713345,6.919275123558484,6.425041186161449,8.731466227347612,0.4942339373970346,4.7775947281713345,-0.20823723228995059,-0.01515650741350906,4.0918028751656585,9.060955518945635,607.0,0,0,1,0,0,1
Q9HBX9,RXFP1 LGR7,5.48666739822232e-05,0.0,0.1906149813837749,2.7771282957963184e-06,3.4346103038309117,3.5667107001321003,3.4346103038309117,4.359313077939234,6.340819022457067,4.7556142668428,2.3778071334214,8.45442536327609,5.284015852047556,12.549537648612946,2.642007926023778,6.208718626155878,4.887714663143989,3.963011889035667,3.5667107001321003,7.793923381770146,4.7556142668428,5.5482166446499335,1.5852047556142668,4.491413474240423,0.13210039630118886,0.01294583883751651,4.173074269703438,12.417437252311757,757.0,0,0,1,0,0,0
Q9H300,PARL PSARL PRO2207,0.0,0.0,0.0,0.0,8.70712401055409,1.8469656992084433,2.1108179419525066,3.6939313984168867,6.596306068601583,9.762532981530343,1.58311345646438,6.596306068601583,5.277044854881266,7.9155672823219,2.638522427440633,3.16622691292876,5.277044854881266,3.16622691292876,5.804749340369393,7.9155672823219,5.013192612137203,6.068601583113456,3.6939313984168867,3.16622691292876,0.05145118733509233,0.05435356200527705,4.160768230535787,13.456464379947231,379.0,0,0,0,1,0,1
Q86V85,GPR180 ITR,0.0,0.0,0.0,0.0,6.59090909090909,2.9545454545454546,3.1818181818181817,3.8636363636363633,5.454545454545454,6.136363636363637,4.318181818181818,7.045454545454545,4.090909090909091,12.954545454545455,2.727272727272727,2.0454545454545454,2.9545454545454546,6.136363636363637,2.727272727272727,10.227272727272728,4.772727272727273,6.136363636363637,2.272727272727273,3.4090909090909087,0.25886363636363635,0.0020454545454545474,4.138962177683225,11.136363636363637,440.0,0,0,1,0,0,0
Q15046,KARS1 KARS KIAA0070,0.0002194666959288,1.729262627315184e-05,0.2467937876344073,0.0003171107752415,6.365159128978225,1.340033500837521,5.6951423785594635,9.212730318257957,4.1876046901172534,6.030150753768844,3.1825795644891124,6.700167504187604,8.040201005025125,8.877721943048575,3.5175879396984926,4.1876046901172534,5.192629815745393,3.1825795644891124,4.857621440536013,3.6850921273031827,6.365159128978225,5.360134003350084,0.33500837520938026,3.6850921273031827,-0.44974874371859297,-0.016917922948073708,4.157981314865067,8.207705192629817,597.0,0,1,0,0,0,1
Q7Z3K6,MIER3,0.0001097333479644,9.569644716066045e-08,0.2511029023055497,0.000819592137835,6.7272727272727275,2.0,7.636363636363637,11.636363636363637,3.8181818181818183,5.090909090909091,3.272727272727273,2.909090909090909,4.181818181818182,8.545454545454545,3.090909090909091,5.636363636363637,4.909090909090909,2.3636363636363638,3.4545454545454546,9.090909090909092,6.545454545454546,5.454545454545454,0.5454545454545455,3.090909090909091,-0.618909090909091,-0.11309090909090909,4.1172595400205,7.454545454545454,550.0,1,0,0,0,0,0
P01911,HLA-DRB1,0.0,0.0,0.0,0.0,4.135338345864661,2.2556390977443606,3.007518796992481,6.390977443609022,6.015037593984962,8.646616541353383,2.2556390977443606,1.5037593984962405,3.007518796992481,10.150375939849624,2.2556390977443606,3.007518796992481,4.887218045112782,5.639097744360902,6.7669172932330826,8.270676691729323,6.7669172932330826,9.774436090225564,1.8796992481203008,3.3834586466165413,-0.2067669172932331,0.006015037593984962,4.116267030396063,11.278195488721805,266.0,0,0,1,0,0,0
Q9HC97,GPR35,0.0,0.0,0.0,0.0,11.974110032362459,4.854368932038835,2.912621359223301,1.9417475728155338,3.8834951456310676,4.854368932038835,1.6181229773462782,3.2362459546925564,2.26537216828479,15.857605177993527,2.26537216828479,3.2362459546925564,3.8834951456310676,3.2362459546925564,6.148867313915858,6.148867313915858,6.148867313915858,9.385113268608414,2.26537216828479,3.8834951456310676,0.5731391585760518,0.03721682847896441,4.027416818808282,10.032362459546926,309.0,0,0,1,0,0,0
P0CE67,LINC02877 C3orf79,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,6.0,4.0,6.0,6.0,15.0,3.0,2.0,6.0,10.0,3.0,6.0,8.0,2.0,1.0,4.0,-0.09400000000000004,0.044000000000000004,4.071398010919091,9.0,100.0,0,0,0,0,0,0
P48146,NPBWR2 GPR8,0.0008230001097333,3.091875159822665e-05,0.2790399940244286,0.0119892626876585,8.108108108108109,3.003003003003003,2.7027027027027026,1.8018018018018018,5.7057057057057055,5.105105105105105,1.8018018018018018,3.303303303303303,2.7027027027027026,15.615615615615615,1.8018018018018018,3.903903903903904,5.7057057057057055,1.8018018018018018,5.405405405405405,7.207207207207207,6.006006006006006,12.612612612612612,1.8018018018018018,3.903903903903904,0.6447447447447447,0.03783783783783784,4.007550823873858,11.411411411411411,333.0,0,0,1,0,0,0
P49591,SARS1 SARS SERS,0.0017557335674311,0.0001002537292682,0.2660702320008858,0.0018931657710087,6.22568093385214,1.7509727626459144,6.614785992217899,9.33852140077821,4.280155642023346,5.642023346303502,1.9455252918287937,5.447470817120623,8.754863813229571,9.14396887159533,2.529182879377432,3.501945525291829,4.085603112840467,4.085603112840467,6.031128404669261,5.642023346303502,4.085603112840467,7.003891050583658,0.9727626459143969,2.9182879377431905,-0.49688715953307394,-0.00972762645914397,4.151020097468124,8.171206225680933,514.0,0,1,0,0,0,1
Q9Y2D4,EXOC6B KIAA0919 SEC15B SEC15L2,0.0001646000219466,1.9399015339738946e-06,0.2359614761897273,0.0001518300568971,5.055487053020962,1.6029593094944512,6.411837237977805,8.138101109741061,4.438964241676942,3.45252774352651,2.8360049321824907,5.6720098643649814,7.398273736128237,11.713933415536374,2.5893958076448826,4.192355117139334,3.2059186189889024,5.9186189889025895,5.548705302096177,5.6720098643649814,6.411837237977805,5.548705302096177,0.6165228113440198,3.5758323057953145,-0.4615289765721332,-0.013193588162762023,4.147795372252406,8.631319358816276,811.0,0,0,0,0,0,0
Q9BWT6,MND1 GAJ,5.48666739822232e-05,0.0,5.48666739822232e-05,3.2562770485477633e-31,7.804878048780488,1.4634146341463417,6.341463414634147,12.195121951219512,3.902439024390244,3.902439024390244,1.4634146341463417,5.853658536585367,13.170731707317074,6.829268292682928,2.4390243902439024,2.4390243902439024,1.951219512195122,4.390243902439024,6.341463414634147,7.317073170731707,3.902439024390244,4.878048780487805,1.4634146341463417,1.951219512195122,-0.844390243902439,0.011219512195121954,4.036318015391999,7.317073170731707,205.0,1,0,0,0,0,0
O95965,ITGBL1 OSCP TIED,0.0,0.0,0.0,0.0,3.8461538461538463,16.194331983805668,8.299595141700406,6.477732793522267,2.2267206477732793,12.753036437246964,3.0364372469635628,3.0364372469635628,5.465587044534413,4.048582995951417,0.8097165991902834,3.0364372469635628,4.048582995951417,2.42914979757085,5.870445344129554,7.08502024291498,3.8461538461538463,2.42914979757085,2.42914979757085,2.631578947368421,-0.5941295546558705,-0.03137651821862348,4.000801660235382,7.28744939271255,494.0,0,0,0,0,1,0
Q86WV5,TEN1 C17orf106,0.0012619335015911,7.539939221343254e-05,0.2946867466573631,0.0069846771398443,4.0650406504065035,2.4390243902439024,3.2520325203252036,5.691056910569105,1.6260162601626018,8.94308943089431,3.2520325203252036,2.4390243902439024,3.2520325203252036,13.008130081300814,4.0650406504065035,0.8130081300813009,4.878048780487805,10.569105691056912,6.504065040650407,5.691056910569105,4.878048780487805,9.75609756097561,0.8130081300813009,4.0650406504065035,-0.21788617886178865,0.011382113821138212,4.033244346846589,6.504065040650407,123.0,1,0,0,0,0,1
P62195,PSMC5 SUG1,0.0019203335893778,0.0005394454758861,0.278761144356368,0.0055719366214299,6.157635467980295,0.7389162561576355,5.41871921182266,9.35960591133005,2.2167487684729066,7.142857142857142,1.9704433497536946,6.65024630541872,8.12807881773399,11.083743842364532,4.1871921182266005,3.9408866995073892,4.1871921182266005,3.9408866995073892,6.65024630541872,4.926108374384237,3.201970443349754,8.12807881773399,0.24630541871921183,1.7241379310344827,-0.3216748768472906,0.001970443349753694,4.05994765891201,4.1871921182266005,406.0,0,1,0,0,0,1
Q96GD3,SCMH1,0.0003292000438933,1.2570071093904594e-05,0.2513291405477162,0.0004705600689726,5.606060606060606,2.4242424242424243,5.151515151515151,4.090909090909091,4.090909090909091,6.515151515151516,3.3333333333333335,3.4848484848484853,6.515151515151516,9.848484848484848,2.4242424242424243,3.939393939393939,8.93939393939394,3.4848484848484853,6.212121212121212,9.545454545454547,5.909090909090909,5.151515151515151,1.3636363636363635,1.9696969696969695,-0.47878787878787876,0.03818181818181818,4.160191058142345,7.424242424242425,660.0,1,0,0,0,0,0
P18848,ATF4 CREB2 TXREB,0.0029079337210578,0.0010430071669155,0.2884520118778582,0.004754319524951,6.267806267806268,1.4245014245014245,8.547008547008547,8.831908831908832,2.849002849002849,6.267806267806268,1.4245014245014245,2.2792022792022792,9.116809116809117,11.396011396011396,2.849002849002849,2.2792022792022792,8.262108262108262,3.418803418803419,3.133903133903134,9.401709401709402,5.128205128205128,4.5584045584045585,0.5698005698005698,1.9943019943019942,-0.6398860398860399,-0.04985754985754986,4.020379503939995,5.413105413105413,351.0,1,0,0,0,0,1
Q15323,KRT31 HHA1 HKA1 KRTHA1,0.0226599363546581,0.008723671594042,0.3364399123893656,0.1071915990851215,5.288461538461538,6.009615384615385,3.6057692307692304,10.817307692307693,1.9230769230769231,1.6826923076923077,0.7211538461538461,3.3653846153846154,2.8846153846153846,12.5,0.4807692307692308,7.211538461538461,5.288461538461538,7.211538461538461,7.211538461538461,9.615384615384617,5.769230769230769,5.528846153846153,0.4807692307692308,2.403846153846154,-0.546875,-0.04254807692307693,3.9768880743754913,4.807692307692308,416.0,0,0,0,0,0,0
A6NKX4,SLC22A31,0.0,0.0,0.0,0.0,12.589928057553957,1.9784172661870503,2.158273381294964,3.237410071942446,3.9568345323741005,10.431654676258994,1.618705035971223,1.2589928057553956,0.3597122302158274,21.043165467625897,0.8992805755395683,0.7194244604316548,7.7338129496402885,3.0575539568345325,7.7338129496402885,7.553956834532374,4.136690647482014,6.115107913669065,2.158273381294964,1.2589928057553956,0.49154676258992797,0.028597122302158273,3.7250832678611046,7.374100719424461,556.0,0,0,1,0,0,0
Q96EY9,ADAT3 TAD3,0.0002194666959288,9.565412481143505e-07,0.2451413581394427,0.0006077532640881,14.529914529914532,2.849002849002849,5.413105413105413,5.413105413105413,3.133903133903134,6.552706552706552,3.133903133903134,0.5698005698005698,1.9943019943019942,11.11111111111111,1.9943019943019942,0.5698005698005698,10.541310541310542,3.9886039886039883,9.401709401709402,4.843304843304843,3.133903133903134,7.977207977207977,1.1396011396011396,1.7094017094017095,-0.18632478632478633,0.008831908831908831,3.9205939631873106,5.982905982905983,351.0,0,0,0,0,0,1
P38606,ATP6V1A ATP6A1 ATP6V1A1 VPP2,5.48666739822232e-05,0.0,0.1682634434443525,1.1497688221727396e-07,6.807131280388978,1.1345218800648298,6.158833063209076,6.9692058346839545,3.565640194489465,8.103727714748784,1.4586709886547813,6.158833063209076,5.6726094003241485,8.103727714748784,3.565640194489465,2.593192868719611,5.024311183144246,2.9173419773095626,5.186385737439222,7.941653160453808,5.510534846029174,8.103727714748784,0.9724473257698543,4.051863857374392,-0.1860615883306321,-0.02123176661264182,4.145159456559264,8.589951377633712,617.0,0,1,0,0,0,1
Q69YU3,ANKRD34A ANKRD34,0.0,0.0,0.0,0.0,8.870967741935484,1.0080645161290323,4.032258064516129,6.451612903225806,1.2096774193548387,10.685483870967742,2.4193548387096775,2.0161290322580645,3.024193548387097,11.29032258064516,1.411290322580645,1.6129032258064515,14.31451612903226,3.6290322580645165,9.475806451612904,8.46774193548387,5.241935483870968,3.225806451612903,0.4032258064516129,1.2096774193548387,-0.6669354838709678,0.022580645161290325,3.8654599925601976,2.82258064516129,496.0,0,0,0,0,0,0
A6NM03,OR2AG2 OR2AG2P,0.0,0.0,0.0,0.0,7.9113924050632916,2.2151898734177213,2.2151898734177213,3.1645569620253164,4.430379746835443,4.746835443037975,2.5316455696202533,7.2784810126582276,2.5316455696202533,18.037974683544302,5.379746835443038,2.5316455696202533,4.430379746835443,0.949367088607595,4.430379746835443,7.9113924050632916,7.2784810126582276,6.329113924050633,0.949367088607595,4.746835443037975,0.7392405063291139,0.018354430379746836,4.000538754726363,10.126582278481013,316.0,0,0,1,0,0,0
Q6ICH7,ASPHD2,5.48666739822232e-05,0.0,0.1963305347177865,4.887321081427801e-06,5.691056910569105,5.149051490514905,4.0650406504065035,5.149051490514905,4.336043360433604,7.317073170731707,2.9810298102981028,3.523035230352303,2.9810298102981028,9.75609756097561,1.6260162601626018,4.878048780487805,6.504065040650407,4.0650406504065035,6.504065040650407,6.233062330623306,5.420054200542006,7.317073170731707,2.710027100271003,3.7940379403794036,-0.2146341463414634,0.0056910569105691035,4.219589666814559,10.840108401084011,369.0,0,0,1,0,0,0
Q96MW1,CCDC43,0.0001097333479644,1.1098189405181998e-06,0.2315193437187415,8.314112623703434e-05,9.375,0.4464285714285714,8.035714285714286,14.732142857142858,1.3392857142857142,7.142857142857142,0.0,4.464285714285714,9.821428571428571,9.375,1.3392857142857142,2.6785714285714284,1.3392857142857142,5.803571428571429,7.5892857142857135,4.464285714285714,3.571428571428571,6.25,0.8928571428571428,1.3392857142857142,-0.8919642857142858,-0.05357142857142857,3.852123119431963,3.571428571428571,224.0,0,0,0,0,0,1
Q5W0U4,BSPRY,0.0,0.0,0.0,0.0,8.706467661691542,2.9850746268656714,3.9800995024875623,8.45771144278607,3.731343283582089,8.208955223880597,3.482587064676617,3.233830845771144,2.9850746268656714,11.194029850746269,1.2437810945273633,2.4875621890547266,4.975124378109453,6.218905472636816,7.462686567164178,7.711442786069651,4.228855721393035,6.218905472636816,1.4925373134328357,0.9950248756218906,-0.3422885572139304,-0.016417910447761194,4.090375270106911,6.218905472636816,402.0,0,1,0,0,0,0
P29372,MPG AAG ANPG MID1,0.0001646000219466,3.170031560326256e-06,0.2432951535123629,0.0002795577433733,10.40268456375839,2.348993288590604,3.691275167785235,6.0402684563758395,3.0201342281879198,8.389261744966444,1.6778523489932886,2.013422818791946,4.026845637583892,9.060402684563758,2.684563758389262,1.342281879194631,8.724832214765101,6.0402684563758395,10.06711409395973,6.7114093959731544,4.026845637583892,6.0402684563758395,1.006711409395973,2.684563758389262,-0.49161073825503354,0.04530201342281879,4.060648132170349,6.7114093959731544,298.0,0,1,0,0,0,0
